weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,57,57 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-10-18 00:00:00,22,Unknown,None,2024,5,F,17,98
Explosives,t,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,38,38 Years Old,Civil Disorder,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-10-27 00:00:00,0,Unknown,None,2024,5,F,38,
Fire/Incendiary Device,t,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,38,38 Years Old,Civil Disorder,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-10-27 00:00:00,0,Unknown,None,2024,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,27,27 Years Old,Attempting Other Arrests,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-12-08 00:00:00,17,Hispanic or Latino,None,2024,5,F,20,34
Other,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Robberies in Progress or Pursuing Robbery Suspects,Spokane County Sheriff's Office,47.665245,-117.42813,I,WA0320000,SPOKANE,Spokane,Washington,186700,119,9,8,22,0.7,0.8,2024-06-10 00:00:00,7,Not Specified,None,2024,5,F,21,45
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Traffic Pursuits and Stops,Spokane County Sheriff's Office,47.665245,-117.42813,I,WA0320000,SPOKANE,Spokane,Washington,186700,119,9,8,22,0.7,0.8,2024-08-29 00:00:00,20,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Relationship Unknown,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Robberies in Progress or Pursuing Robbery Suspects,Spokane County Sheriff's Office,47.665245,-117.42813,I,WA0320000,SPOKANE,Spokane,Washington,186700,119,9,8,22,0.7,0.8,2024-11-09 00:00:00,20,Not Specified,Minor Injury,2024,5,F,29,
None,f,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,Cheney Police Department,47.48678,-117.57775,I,WA0320100,CHENEY,Cheney,Washington,12393,16,2,3,0,1.5,1.7,2024-01-24 00:00:00,3,Not Hispanic or Latino,None,2024,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Robberies in Progress or Pursuing Robbery Suspects,Spokane Valley Police Department,47.620375,-117.403371,I,WA0321500,SPOKANE VALLEY,Spokane Valley,Washington,109852,99,9,8,21,1.0,1.2,2024-07-03 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Robberies in Progress or Pursuing Robbery Suspects,Spokane Valley Police Department,47.620375,-117.403371,I,WA0321500,SPOKANE VALLEY,Spokane Valley,Washington,109852,99,9,8,21,1.0,1.2,2024-07-04 00:00:00,8,Not Specified,None,2024,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,"Handling, Transporting, Custody of Prisoners",Stevens County Sheriff's Office,48.390648,-117.854897,I,WA0330000,STEVENS,Stevens,Washington,40880,32,14,1,17,0.8,1.6,2024-04-29 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,45,
Motor Vehicle/Vessel,f,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,39,39 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Olympia Police Department,47.04081,-122.89205,I,WA0340100,OLYMPIA,Olympia,Washington,55775,62,14,10,21,1.3,1.9,2024-02-26 00:00:00,3,Not Hispanic or Latino,None,2024,5,F,34,44
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Tumwater Police Department,46.9854,-122.91215,I,WA0340200,TUMWATER,Tumwater,Washington,27617,29,2,4,6,1.2,1.5,2024-03-28 00:00:00,13,Unknown,Minor Injury,2024,5,F,31,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Tumwater Police Department,46.9854,-122.91215,I,WA0340200,TUMWATER,Tumwater,Washington,27617,29,2,4,6,1.2,1.5,2024-08-19 00:00:00,19,Unknown,Minor Injury,2024,5,F,31,
None,f,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,All Other,Tumwater Police Department,46.9854,-122.91215,I,WA0340200,TUMWATER,Tumwater,Washington,27617,29,2,4,6,1.2,1.5,2024-10-05 00:00:00,17,Not Hispanic or Latino,None,2024,5,F,34,
None,f,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,All Other,Tumwater Police Department,46.9854,-122.91215,I,WA0340200,TUMWATER,Tumwater,Washington,27617,29,2,4,6,1.2,1.5,2024-10-05 00:00:00,17,Not Hispanic or Latino,None,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",Barron County Sheriff's Office,45.437192,-91.852892,I,WI0030000,BARRON,Barron,Wisconsin,30113,31,23,2,19,1.1,2.5,2024-06-15 00:00:00,18,Not Specified,Minor Injury,2024,5,F,21,23
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,All Other,Chippewa County Sheriff's Office,44.9403,-91.395706,I,WI0090000,CHIPPEWA,Chippewa,Wisconsin,34542,28,16,5,23,1.0,2.1,2024-02-17 00:00:00,18,Not Specified,Minor Injury,2024,5,F,43,
None,f,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",Chippewa County Sheriff's Office,44.9403,-91.395706,I,WI0090000,CHIPPEWA,Chippewa,Wisconsin,34542,28,16,5,23,1.0,2.1,2024-04-27 00:00:00,1,Not Specified,None,2024,5,F,24,
None,f,Unknown (offender's motivation not known),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",Chippewa County Sheriff's Office,44.9403,-91.395706,I,WI0090000,CHIPPEWA,Chippewa,Wisconsin,34542,28,16,5,23,1.0,2.1,2024-06-22 00:00:00,19,Not Specified,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",Brown County Sheriff's Office,44.473961,-87.995926,I,WI0050000,BROWN,Brown,Wisconsin,101324,144,92,13,43,1.5,2.9,2024-01-04 00:00:00,5,Not Hispanic or Latino,None,2024,5,F,31,
None,f,None (no bias),Victim Was Stranger,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Lake Hallie Police Department,44.886257,-91.40481,I,WI0090500,LAKE HALLIE,Lake Hallie,Wisconsin,7357,9,0,3,2,1.6,1.9,2024-11-17 00:00:00,16,Not Specified,None,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,Attempting Other Arrests,Green Bay Police Department,44.511395,-88.01636,I,WI0050200,GREEN BAY,Green Bay,Wisconsin,105240,144,17,32,28,1.7,2.1,2024-01-04 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,49,
None,f,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Columbia County Sheriff's Office,43.471882,-89.330472,I,WI0110000,COLUMBIA,Columbia,Wisconsin,31433,38,27,6,41,1.4,3.6,2024-05-19 00:00:00,15,Not Specified,None,2024,5,F,30,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",Columbia County Sheriff's Office,43.471882,-89.330472,I,WI0110000,COLUMBIA,Columbia,Wisconsin,31433,38,27,6,41,1.4,3.6,2024-12-11 00:00:00,0,Not Specified,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",Dane County Sheriff's Office,43.074104,-89.38086,I,WI0130000,DANE,Dane,Wisconsin,82807,355,36,80,82,5.3,6.7,2024-02-08 00:00:00,12,Not Hispanic or Latino,None,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,"Handling, Transporting, Custody of Prisoners",Dane County Sheriff's Office,43.074104,-89.38086,I,WI0130000,DANE,Dane,Wisconsin,82807,355,36,80,82,5.3,6.7,2024-05-15 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,45,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",Buffalo County Sheriff's Office,44.389759,-91.758714,I,WI0060000,BUFFALO,Buffalo,Wisconsin,10708,9,0,2,1,1.0,1.1,2024-05-12 00:00:00,17,Not Specified,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Jefferson Police Department,42.990746,-88.81628,I,WI0280200,JEFFERSON,Jefferson,Wisconsin,7594,10,1,2,2,1.6,2.0,2024-01-21 00:00:00,2,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Investigating Suspicious Persons or Circumstances,Juneau County Sheriff's Office,43.796127,-90.07613,I,WI0290000,JUNEAU,Juneau,Wisconsin,18292,,,,,,,2024-07-28 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-02-17 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-02-17 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-03-03 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-04-29 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-04-29 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-04-29 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-04-29 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-04-29 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Park/Playground,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-05-04 00:00:00,0,Unknown,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-06-08 00:00:00,0,Unknown,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-06-08 00:00:00,0,Unknown,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-06-08 00:00:00,0,Unknown,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-06-08 00:00:00,0,Unknown,Minor Injury,2024,5,F,28,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-06-15 00:00:00,0,Unknown,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,Kenosha Police Department,42.579703,-87.424898,I,WI0300100,KENOSHA,Kenosha,Wisconsin,97652,,,,,,,2024-07-28 00:00:00,0,Not Specified,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Kenosha Police Department,42.579703,-87.424898,I,WI0300100,KENOSHA,Kenosha,Wisconsin,97652,,,,,,,2024-07-28 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Madison Police Department,43.072285,-89.38322,I,WI0130100,MADISON,Madison,Wisconsin,282045,370,29,139,60,1.8,2.1,2024-12-08 00:00:00,0,Unknown,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,La Crosse Police Department,43.908222,-91.111758,I,WI0320100,LA CROSSE,La Crosse,Wisconsin,50893,80,15,9,8,1.7,2.2,2024-04-27 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,La Crosse Police Department,43.908222,-91.111758,I,WI0320100,LA CROSSE,La Crosse,Wisconsin,50893,80,15,9,8,1.7,2.2,2024-06-19 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,52,52 Years Old,Responding to Disturbance Call,La Crosse Police Department,43.908222,-91.111758,I,WI0320100,LA CROSSE,La Crosse,Wisconsin,50893,80,15,9,8,1.7,2.2,2024-09-06 00:00:00,12,Not Hispanic or Latino,Minor Injury,2024,5,F,52,
None,f,None (no bias),Relationship Unknown,School-College/University,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Civil Disorder,University of Wisconsin: Madison,43.068165,-89.41221,I,WI0130800,UNIV OF WI: MADISON,University of Wisconsin:,Wisconsin,0,,,,,0,0,2024-05-01 00:00:00,8,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",Fitchburg Police Department,43.001278,-89.42332,I,WI0137000,FITCHBURG,Fitchburg,Wisconsin,32727,42,2,10,10,1.6,2.0,2024-01-08 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Douglas County Sheriff's Office,46.72193,-92.09668,I,WI0160000,DOUGLAS,Douglas,Wisconsin,18261,24,22,3,18,1.5,3.7,2024-05-01 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,Marathon County Sheriff's Office,44.957127,-89.62587,I,WI0370000,MARATHON,Marathon,Wisconsin,55080,72,45,5,54,1.4,3.2,2024-07-17 00:00:00,20,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
