weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,sex_code,age_range_low_num,age_range_high_num
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Traffic Pursuits and Stops,I,LONGMONT,Longmont,Colorado,99714,120,18,29,53,1.5,2.2,2021-09-27 00:00:00,15,Not Hispanic or Latino,None,2021,F,32,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,NEW BRITAIN,New Britain,Connecticut,72093,141,1,17,7,2.2,2.3,2021-02-14 00:00:00,22,Not Hispanic or Latino,None,2021,F,30,32
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,2021-08-31 00:00:00,10,Not Specified,Minor Injury,2021,F,21,50
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,SP: NEW CASTLE COUNTY,State Police:,Delaware,0,241,13,27,22,0,0,2021-06-02 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,36,36 Years Old,Responding to Disturbance Call,I,WILMINGTON,Wilmington,Delaware,70331,257,15,45,36,4.3,5,2021-09-29 00:00:00,10,Not Hispanic or Latino,None,2021,F,36,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,COEUR D'ALENE,Coeur d'Alene,Idaho,54358,81,6,9,16,1.7,2.1,2021-12-12 00:00:00,22,Not Hispanic or Latino,None,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,MORRIS,Morris,Illinois,15321,21,1,4,3,1.6,1.9,2021-08-14 00:00:00,0,Not Hispanic or Latino,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,SPRINGFIELD,Springfield,Illinois,113331,185,5,31,18,1.9,2.1,2021-09-01 00:00:00,11,Not Specified,Minor Injury,2021,F,46,
Blunt Object,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,MONROE,Monroe,Indiana,56837,97,5,10,14,1.9,2.2,2021-09-17 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,F,21,50
Blunt Object,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,MONROE,Monroe,Indiana,56837,97,5,10,14,1.9,2.2,2021-09-17 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,F,21,50
Personal Weapons,t,None (no bias),Victim Was Spouse,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,Responding to Disturbance Call,I,JACKSON,Jackson,Kentucky,1892,7,5,0,0,3.7,6.3,2021-04-22 00:00:00,9,Not Hispanic or Latino,Minor Injury,2021,F,46,
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,47,47 Years Old,Investigating Suspicious Persons or Circumstances,I,SOMERSET,Somerset,Kentucky,11889,45,2,0,3,3.8,4.2,2021-11-16 00:00:00,7,Not Hispanic or Latino,Minor Injury,2021,F,47,
Unknown,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-08 00:00:00,18,Not Hispanic or Latino,None,2021,F,30,40
Other,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-08 00:00:00,18,Not Hispanic or Latino,None,2021,F,30,40
Unknown,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-08 00:00:00,18,Not Hispanic or Latino,None,2021,F,30,40
Other,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-08 00:00:00,18,Not Hispanic or Latino,None,2021,F,30,40
Unknown,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,45,45 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-08 00:00:00,18,Not Hispanic or Latino,None,2021,F,40,50
Other,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,45,45 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-08 00:00:00,18,Not Hispanic or Latino,None,2021,F,40,50
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Investigating Suspicious Persons or Circumstances,I,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-06-11 00:00:00,4,Not Hispanic or Latino,None,2021,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Investigating Suspicious Persons or Circumstances,I,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-06-11 00:00:00,4,Not Hispanic or Latino,None,2021,F,32,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,SPRINGFIELD,Springfield,Missouri,168988,269,23,40,54,1.8,2.3,2021-07-13 00:00:00,17,Hispanic or Latino,None,2021,F,27,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,SPRINGFIELD,Springfield,Missouri,168988,269,23,40,54,1.8,2.3,2021-07-13 00:00:00,17,Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Traffic Pursuits and Stops,I,SILER CITY,Siler City,North Carolina,8473,17,1,0,5,2,2.7,2021-05-19 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,F,31,
Motor Vehicle/Vessel,f,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,I,GREENSBORO,Greensboro,North Carolina,300865,538,20,133,83,2.2,2.6,2021-11-01 00:00:00,21,Hispanic or Latino,None,2021,F,29,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,I,TRANSYLVANIA,Transylvania,North Carolina,26192,55,8,6,11,2.3,3.1,2021-10-02 00:00:00,21,Not Hispanic or Latino,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,I,TRANSYLVANIA,Transylvania,North Carolina,26192,55,8,6,11,2.3,3.1,2021-10-02 00:00:00,21,Not Hispanic or Latino,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,All Other,I,ALBUQUERQUE,Albuquerque,New Mexico,564147,808,184,132,350,1.7,2.6,2021-11-15 00:00:00,8,Not Hispanic or Latino,None,2021,F,24,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1685021,3412,421,582,1345,2.4,3.4,2021-02-15 00:00:00,15,Hispanic or Latino,None,2021,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Investigating Suspicious Persons or Circumstances,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1685021,3412,421,582,1345,2.4,3.4,2021-04-29 00:00:00,20,Hispanic or Latino,None,2021,F,30,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,SALEM,Salem,Oregon,178106,157,25,23,40,1,1.4,2021-10-28 00:00:00,19,Hispanic or Latino,None,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,GREENVILLE,Greenville,South Carolina,362031,446,33,54,84,1.4,1.7,2021-08-04 00:00:00,21,Hispanic or Latino,None,2021,F,27,
Blunt Object,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,KNOXVILLE,Knoxville,Tennessee,191463,333,38,49,72,2,2.6,2021-09-25 00:00:00,13,Not Hispanic or Latino,Minor Injury,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-College/University,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,38,38 Years Old,Attempting Other Arrests,I,UN OF HOUSTON:CENTRAL CA,University of Houston:,Texas,0,38,48,16,40,0,0,2021-10-25 00:00:00,15,Not Hispanic or Latino,None,2021,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,ARLINGTON COUNTY PD,Arlington County Police Department,Virginia,243149,246,31,86,71,1.4,1.8,2021-12-16 00:00:00,0,Not Hispanic or Latino,None,2021,F,30,
Unknown,f,None (no bias),,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Civil Disorder,I,BELLINGHAM,Bellingham,Washington,95279,95,16,20,41,1.2,1.8,2021-01-28 00:00:00,7,Not Hispanic or Latino,None,2021,F,26,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Traffic Pursuits and Stops,I,WEST ALLIS,West Allis,Wisconsin,60176,104,6,18,21,2,2.5,2021-11-05 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,F,43,
Other,t,None (no bias),Relationship Unknown,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,BISBEE,Bisbee,Arizona,5111,9,0,1,6,2,3.1,2021-07-16 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,F,23,
Rifle,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Ambush - No Warning,I,LAKEWOOD,Lakewood,Colorado,158977,237,38,43,79,1.8,2.5,2021-12-27 00:00:00,17,Not Hispanic or Latino,Other Major Injury,2021,F,28,
Handgun,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Ambush - No Warning,I,LAKEWOOD,Lakewood,Colorado,158977,237,38,43,79,1.8,2.5,2021-12-27 00:00:00,17,Not Hispanic or Latino,Other Major Injury,2021,F,28,
Rifle,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Traffic Pursuits and Stops,I,LAKEWOOD,Lakewood,Colorado,158977,237,38,43,79,1.8,2.5,2021-12-27 00:00:00,17,Not Hispanic or Latino,None,2021,F,26,
Handgun,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Traffic Pursuits and Stops,I,LAKEWOOD,Lakewood,Colorado,158977,237,38,43,79,1.8,2.5,2021-12-27 00:00:00,17,Not Hispanic or Latino,None,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,DOVER,Dover,Delaware,38439,94,18,8,13,2.7,3.5,2021-10-30 00:00:00,5,Not Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,JOLIET,Joliet,Illinois,146589,220,8,32,55,1.7,2.1,2021-09-20 00:00:00,5,Hispanic or Latino,Minor Injury,2021,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Amusement Park,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,All Other,I,INDIANAPOLIS,Indianapolis,Indiana,895826,,,,,,,2021-01-30 00:00:00,0,Not Hispanic or Latino,None,2021,F,26,
Handgun,t,None (no bias),Victim Was Stranger,Field/Woods,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,LOUISVILLE METRO,Louisville Metro,Kentucky,678236,893,74,145,208,1.5,1.9,2021-06-25 00:00:00,15,Not Hispanic or Latino,None,2021,F,25,
Handgun,t,None (no bias),Victim Was Stranger,Field/Woods,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Attempting Other Arrests,I,LOUISVILLE METRO,Louisville Metro,Kentucky,678236,893,74,145,208,1.5,1.9,2021-06-25 00:00:00,15,Not Hispanic or Latino,None,2021,F,34,
Unknown,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-05-11 00:00:00,15,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-05-11 00:00:00,15,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,School/College,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,SLIDELL,Slidell,Louisiana,27561,,,,,,,2021-10-28 00:00:00,8,Not Hispanic or Latino,Minor Injury,2021,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,School/College,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,SLIDELL,Slidell,Louisiana,27561,,,,,,,2021-10-28 00:00:00,8,Not Hispanic or Latino,Minor Injury,2021,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,School/College,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,SLIDELL,Slidell,Louisiana,27561,,,,,,,2021-10-28 00:00:00,8,Not Hispanic or Latino,Minor Injury,2021,F,36,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,54,54 Years Old,Responding to Disturbance Call,I,LOWELL,Lowell,Massachusetts,112230,214,29,22,41,2.1,2.7,2021-01-09 00:00:00,12,Not Specified,None,2021,F,54,0
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,I,KANSAS CITY,Kansas City,Missouri,500965,1101,189,185,364,2.6,3.7,2021-07-25 00:00:00,20,Not Hispanic or Latino,None,2021,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Attempting Other Arrests,I,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-10-04 00:00:00,12,Not Hispanic or Latino,None,2021,F,41,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,APEX,Apex,North Carolina,67878,82,5,11,13,1.4,1.6,2021-12-14 00:00:00,21,Not Hispanic or Latino,None,2021,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,All Other,I,ALBUQUERQUE,Albuquerque,New Mexico,564147,808,184,132,350,1.7,2.6,2021-10-05 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,ROCK HILL,Rock Hill,South Carolina,77334,111,8,26,38,1.8,2.4,2021-04-25 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,BRADLEY,Bradley,Tennessee,63446,102,68,12,38,1.8,3.5,2021-08-02 00:00:00,15,Not Hispanic or Latino,Minor Injury,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,LUBBOCK,Lubbock,Texas,265990,378,30,43,84,1.6,2,2021-11-06 00:00:00,3,Hispanic or Latino,Minor Injury,2021,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Responding to Disturbance Call,I,AMARILLO,Amarillo,Texas,200515,304,11,41,49,1.7,2,2021-05-02 00:00:00,13,Not Specified,None,2021,F,41,
Personal Weapons,t,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",I,DALLAS,Dallas,Texas,1349185,2525,165,593,478,2.3,2.8,2021-03-15 00:00:00,20,Hispanic or Latino,Minor Injury,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,AMELIA,Amelia,Virginia,13026,18,0,1,10,1.5,2.2,2021-06-17 00:00:00,23,Not Hispanic or Latino,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,I,APACHE JUNCTION,Apache Junction,Arizona,44607,62,8,3,23,1.5,2.2,2021-07-13 00:00:00,21,Not Hispanic or Latino,None,2021,F,25,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,44,44 Years Old,All Other,I,AURORA,Aurora,Colorado,393897,611,72,78,116,1.7,2.2,2021-05-31 00:00:00,17,Unknown,None,2021,F,44,
